p0x,p0y,p0z,p0xq,p0yq,p0zq,p0wq,hA0x,hA0y,hA0z,hA0xq,hA0yq,hA0zq,hA0wq,t0x,t0y,t0z,t0xq,t0yq,t0zq,t0wq,t0xv,t0yv,t0zv,t0ct,t0run,t1x,t1y,t1z,t1xq,t1yq,t1zq,t1wq,t1xv,t1yv,t1zv,t1ct,t1run,t2x,t2y,t2z,t2xq,t2yq,t2zq,t2wq,t2xv,t2yv,t2zv,t2ct,t2run,t3x,t3y,t3z,t3xq,t3yq,t3zq,t3wq,t3xv,t3yv,t3zv,t3ct,t3run,t4x,t4y,t4z,t4xq,t4yq,t4zq,t4wq,t4xv,t4yv,t4zv,t4ct,t4run,cZxpos,cZy,cZz,time
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.3013,1,5.709852,0,-0.9979944,0,-0.06330262,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.093439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.3013,1,5.709852,0,-0.9979944,0,-0.06330261,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.113439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.3013,1,5.709852,0,-0.9979944,0,-0.06330261,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.133439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.28866,1,5.610654,0,-0.9979944,0,-0.0633026,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.153439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.27605,1,5.511452,0,-0.9980033,0,-0.06316268,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.173439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.26349,1,5.412244,0,-0.9980175,0,-0.0629376,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.193439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.25099,1,5.313029,0,-0.9980356,0,-0.06265143,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.213439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.23855,1,5.213806,0,-0.9980561,0,-0.0623228,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.233439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.22618,1,5.114573,0,-0.9980784,0,-0.061965,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.253439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.21388,1,5.015332,0,-0.9981018,0,-0.06158764,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.273439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.20167,1,4.916081,0,-0.9981257,0,-0.06119753,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.293439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.18953,1,4.816821,0,-0.99815,0,-0.06079965,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.313439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.17747,1,4.71755,0,-0.9981744,0,-0.06039755,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.333439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.16549,1,4.61827,0,-0.9981988,0,-0.05999378,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.353439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.15359,1,4.51898,0,-0.998223,0,-0.05959012,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.373439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.14178,1,4.419681,0,-0.9982468,0,-0.05918787,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.393439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.13004,1,4.320372,0,-0.9982705,0,-0.05878802,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.413439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.11838,1,4.221054,0,-0.9982938,0,-0.05839122,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.433439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.1068,1,4.121727,0,-0.9983168,0,-0.05799806,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.453439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.0953,1,4.02239,0,-0.9983393,0,-0.0576088,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.473439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.08387,1,3.923045,0,-0.9983613,0,-0.05722377,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.493439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.07253,1,3.823692,0,-0.9983831,0,-0.05684317,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.513439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.06125,1,3.724329,0,-0.9984044,0,-0.05646721,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.533439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.05005,1,3.624959,0,-0.9984254,0,-0.0560959,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.553439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.03892,1,3.52558,0,-0.9984459,0,-0.05572943,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.573439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.02787,1,3.426193,0,-0.9984661,0,-0.05536782,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.593439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.01688,1,3.326798,0,-0.9984858,0,-0.05501118,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.613439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-47.00597,1,3.227396,0,-0.9985051,0,-0.05465952,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.633439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.99512,1,3.127985,0,-0.998524,0,-0.05431296,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.653439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.98434,1,3.028568,0,-0.9985425,0,-0.05397154,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.673439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.97363,1,2.929143,0,-0.9985607,0,-0.05363528,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.693439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.96298,1,2.829712,0,-0.9985784,0,-0.05330416,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.713439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.9524,1,2.730273,0,-0.9985957,0,-0.0529783,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.733439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.94188,1,2.630828,0,-0.9986126,0,-0.05265775,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.753439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.93143,1,2.531376,0,-0.9986292,0,-0.05234253,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.773439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.92104,1,2.431917,0,-0.9986454,0,-0.05203269,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.793439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.91071,1,2.332452,0,-0.9986612,0,-0.0517283,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.813439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.90044,1,2.232981,0,-0.9986767,0,-0.05142935,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.833439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.89022,1,2.133504,0,-0.9986917,0,-0.05113588,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.853439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.88007,1,2.034021,0,-0.9987064,0,-0.05084792,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.873439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.86997,1,1.934533,0,-0.9987208,0,-0.0505655,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.893439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.85992,1,1.835039,0,-0.9987347,0,-0.05028862,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.913439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.84993,1,1.735539,0,-0.9987484,0,-0.05001741,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.933439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.84,1,1.636034,0,-0.9987616,0,-0.04975184,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.953439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.83011,1,1.536524,0,-0.9987745,0,-0.04949197,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.973439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.82027,1,1.437009,0,-0.9987871,0,-0.04923782,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,4.993439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.81049,1,1.337489,0,-0.9987993,0,-0.04898942,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.013439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.80075,1,1.237964,0,-0.9988112,0,-0.0487468,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.033439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.79106,1,1.138435,0,-0.9988227,0,-0.04851002,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.053439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.78142,1,1.038901,0,-0.9988339,0,-0.04827909,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.073439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.77182,1,0.9393626,0,-0.9988447,0,-0.04805409,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.093439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.76226,1,0.8398202,0,-0.9988553,0,-0.04783496,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.113439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.75275,1,0.7402738,0,-0.9988655,0,-0.04762182,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.133439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.74327,1,0.6407233,0,-0.9988754,0,-0.04741461,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.153439
26.07043,1,-35.65813,0,-0.5402532,0,0.8415025,-46.73384,1,0.5411692,0,-0.9988848,0,-0.04721342,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.173439
